GZI098,i want beeter crop recommended for my soil,please provide the details we need we will recommend the better fertliser for your soil: 
GZI098,i want beeter crop recommended for my soil,please provide the details we need we will recommend the better fertliser for your soil: 
GZI098,i want better crop recomended for my soil,please provide the details we need we will recommend the better fertliser for your soil: 
GZI098,i want better crop recomended for my soil,please provide the details we need we will recommend the better fertliser for your soil: 
HEF503,What role does humidity play in determining crop yield?,Please provide details asked  I Will help you with yield 
HEF503,i want better crop recommendaded for my soil what should i do ?,please upload the  clear image of leaf : 
HEF503,Can you suggest a crop that is well-suited to my soil and climate?,please provide details here we will recommend the  better crop
KKZ910,I need advice on choosing the right fertilizer for my farm. Any recommendations?,please provide the details we need we will recommend the better fertliser for your soil: 
WUH303,Can you recommend the best fertilizer for my specific soil conditions?,please provide the details we need we will recommend the better fertliser for your soil: 
IOW894,Can you recommend the best fertilizer for my specific soil conditions?,please provide the details we need we will recommend the better fertliser for your soil: 
QEH531,Can you recommend the best fertilizer for my specific soil conditions?,please provide the details we need we will recommend the better fertliser for your soil: 
VOU563,Can you recommend the best fertilizer for my specific soil conditions?,please provide the details we need we will recommend the better fertliser for your soil: 
OIY778,Can you recommend the best fertilizer for my specific soil conditions?,please provide the details we need we will recommend the better fertliser for your soil: 
KMX143,I want to learn about common diseases affecting fruit-bearing plants. Any information?,please upload the  clear image of leaf : 
TCE885,Can you recommend the best fertilizer for my specific soil conditions?,please provide the details we need we will recommend the better fertliser for your soil: 
TCE885,How does watering practices impact the susceptibility of plants to diseases?,please upload the  clear image of leaf : 
TQG890,How does watering practices impact the susceptibility of plants to diseases?,please upload the  clear image of leaf : 
AXF221,How does watering practices impact the susceptibility of plants to diseases?,please upload the  clear image of leaf : 
YDJ329,How does watering practices impact the susceptibility of plants to diseases?,please upload the  clear image of leaf : 
TZT025,How does watering practices impact the susceptibility of plants to diseases?,please upload the  clear image of leaf : 
BZL605,How does watering practices impact the susceptibility of plants to diseases?,please upload the  clear image of leaf : 
VQL474,How does watering practices impact the susceptibility of plants to diseases?,please upload the  clear image of leaf : 
KDS808,How does watering practices impact the susceptibility of plants to diseases?,please upload the  clear image of leaf : 
ZLR084,How does watering practices impact the susceptibility of plants to diseases?,please upload the  clear image of leaf : 
FHQ636,How does watering practices impact the susceptibility of plants to diseases?,please upload the  clear image of leaf : 
FHQ636,How does watering practices impact the susceptibility of plants to diseases?,please upload the  clear image of leaf : 
POS532,How does watering practices impact the susceptibility of plants to diseases?,please upload the  clear image of leaf : 
KUL989,How does temperature affect crop yield?,Please provide details asked  I Will help you with yield 
KUL989,What crop should I grow in my field considering the soil and weather conditions?,please provide details here we will recommend the  better crop
KUL989,what feriliser i should use for my field ?,please provide the details we need we will recommend the better fertliser for your soil: 
STX790,What crop should I grow in my field considering the soil and weather conditions?,please provide details here we will recommend the  better crop
STX790,Which fertilizer types are suitable for my soil characteristics?,please provide the details we need we will recommend the better fertliser for your soil: 
OXS652,from fertiliser_recommendation.fertiliser_recommendation import recondation_fertiliser_fn,Please provide details asked  I Will help you with yield 
OXS652,How can I choose fertilizers that are suitable for organic farming in my soil?,please provide the details we need we will recommend the better fertliser for your soil: 
OXS652,How can I identify diseases in my plants?,please upload the  clear image of leaf : 
EQS992,can i know what will be my total crop yield ? ,Please provide details asked  I Will help you with yield 
EQS992,i am growing groundnut what will be total yield i am cultivating in 3 hectares ?,Please provide details asked  I Will help you with yield 
EQS992,my field is having sandy soil i am cultivating paddy in 3 hectares what will be the total yield ?,Please provide details asked  I Will help you with yield 
EQS992,please recommend me better crop i am having silt soil and 32-34 tempearature ,Please provide details asked  I Will help you with yield 
EQS992,i have red soil with less rain fall please suggest me better crop ?,please provide the details we need we will recommend the better fertliser for your soil: 
EQS992,i have 4 hectare of black soil with good nitrogen content suggest me more profitable crop .,please provide the details we need we will recommend the better fertliser for your soil: 
EQS992,i have 4 hectare of black soil with good nitrogen content recommend me me crop .,please provide the details we need we will recommend the better fertliser for your soil: 
EQS992,my soil contains very less nitrogen .i want to grow paddy please recommend the best fertliser ,Please provide details asked  I Will help you with yield 
EQS992,my soil contains very less nitrogen  recommend the best fertiliser ,"Some key rules in the mining industry include:
1. The Mineral Concession Rules, 1960
2. The Mineral Conservation and Development Rules, 1988
3. The Mines and Minerals (Development and Regulation) Act, 1957
4. The Granite Conservation and Development Rules, 1999"
EQS992,Can you recommend the best fertilizer for my specific soil conditions?,please provide the details we need we will recommend the better fertliser for your soil: 
EQS992,my soil contains very less nitrogen .i want to grow paddy please recommend the best fertliser ,Please provide details asked  I Will help you with yield 
EQS992,"How does soil pH impact fertilizer selection, and what fertilizer is best for my soil pH?",please provide the details we need we will recommend the better fertliser for your soil: 
EQS992,can i know what will be my total yield ?,Please provide details asked  I Will help you with yield 
EYG394,can i know what will be my total yield ?,Please provide details asked  I Will help you with yield 
EYG394,Tell me about precision agriculture techniques for predicting crop yield.,Please provide details asked  I Will help you with yield 
EYG394,What crop should I grow in my field considering the soil and weather conditions?,please provide details here we will recommend the  better crop
EYG394,How can I choose crops that are well-adapted to the monsoon season and my soil type?,please provide the details we need we will recommend the better fertliser for your soil: 
EYG394,What crops are recommended for my region's soil and temperature?,please provide details here we will recommend the  better crop
EYG394,What fertilizer should I use for my soil type?,please provide the details we need we will recommend the better fertliser for your soil: 
EYG394,How can I identify diseases in my plants?,please upload the  clear image of leaf : 
WLN598,Can you recommend the best fertilizer for my specific soil conditions?,please provide the details we need we will recommend the better fertliser for your soil: 
LAL208,Can you recommend the best fertilizer for my specific soil conditions?,please provide the details we need we will recommend the better fertliser for your soil: 
LAL208,Can you recommend the best fertilizer for my specific soil conditions?,please provide the details we need we will recommend the better fertliser for your soil: 
LAL208,What are the hours and limitations of employment?,"Some key rules in the mining industry include:
1. The Mineral Concession Rules, 1960
2. The Mineral Conservation and Development Rules, 1988
3. The Mines and Minerals (Development and Regulation) Act, 1957
4. The Granite Conservation and Development Rules, 1999"
YFG350,What are the hours and limitations of employment?,Please provide details asked  I Will help you with yield 
LMH872,hi,please provide details here we will recommend the  better crop
XKJ251,hi,please provide details here we will recommend the  better crop
XKJ251,hi,please provide details here we will recommend the  better crop
JZR363,hihi,Hello!
ESP514,Can you recommend the best fertilizer for my specific soil conditions?,please provide the details we need we will recommend the better fertliser for your soil: 
ESP514,Can you recommend the best fertilizer for my specific soil conditions?,please provide the details we need we will recommend the better fertliser for your soil: 
DPB565,Can you recommend the best fertilizer for my specific soil conditions?,"['please provide the details we need we will recommend the better fertliser for your soil: ', 'Please provide the details we need, and we will recommend the better fertilizer for your soil.', 'To recommend the best fertilizer, we need specific details about your soil. Could you please provide them?', 'For accurate fertilizer recommendation, we require more information about your soil. Can you please provide the necessary details?', 'To suggest the most suitable fertilizer, we need to know more about your soil conditions. Could you please provide the required details?', 'Understanding your soil is crucial for recommending the right fertilizer. Please provide details so we can assist you better.', 'To offer tailored fertilizer recommendations, we need additional details about your soil. Could you provide them?', 'To assist you in selecting the right fertilizer, we need details about your soil characteristics. Can you provide this information?', 'For personalized fertilizer recommendations, we require specific details about your soil. Please provide them so we can help you better.', 'To ensure the best fertilizer recommendation, we need more information about your soil. Please provide the necessary details.', 'Your soil type is essential for selecting the appropriate fertilizer. Can you please provide details about your soil so we can assist you?', 'We need additional information about your soil to recommend the most suitable fertilizer. Please provide the required details.', 'For accurate fertilizer recommendation, we need to know more about your soil conditions. Can you please provide the necessary details?']"
WIT575,Can you recommend the best fertilizer for my specific soil conditions?,"['please provide the details we need we will recommend the better fertliser for your soil: ', 'Please provide the details we need, and we will recommend the better fertilizer for your soil.', 'To recommend the best fertilizer, we need specific details about your soil. Could you please provide them?', 'For accurate fertilizer recommendation, we require more information about your soil. Can you please provide the necessary details?', 'To suggest the most suitable fertilizer, we need to know more about your soil conditions. Could you please provide the required details?', 'Understanding your soil is crucial for recommending the right fertilizer. Please provide details so we can assist you better.', 'To offer tailored fertilizer recommendations, we need additional details about your soil. Could you provide them?', 'To assist you in selecting the right fertilizer, we need details about your soil characteristics. Can you provide this information?', 'For personalized fertilizer recommendations, we require specific details about your soil. Please provide them so we can help you better.', 'To ensure the best fertilizer recommendation, we need more information about your soil. Please provide the necessary details.', 'Your soil type is essential for selecting the appropriate fertilizer. Can you please provide details about your soil so we can assist you?', 'We need additional information about your soil to recommend the most suitable fertilizer. Please provide the required details.', 'For accurate fertilizer recommendation, we need to know more about your soil conditions. Can you please provide the necessary details?']"
JJV271,Can you recommend the best fertilizer for my specific soil conditions?,"To assist you in selecting the right fertilizer, we need details about your soil characteristics. Can you provide this information?"
JJV271,provide me better crop for soil,"To estimate your crop yield accurately, I'll need information about your soil parameters such as pH, nutrient levels, and texture."
JJV271,Crop suggestions?,Details about soil essential.
JJV271,What crop should I grow in my field considering the soil and weather conditions?,"For tailored suggestions, share specifics."
ITX085,,"To assist you in selecting the right fertilizer, we need details about your soil characteristics. Can you provide this information?"
ELN698,,Your soil type is essential for selecting the appropriate fertilizer. Can you please provide details about your soil so we can assist you?
GCS941,Can you recommend the best fertilizer for my specific soil conditions?,We need additional information about your soil to recommend the most suitable fertilizer. Please provide the required details.
KCM301,What role does humidity play in determining crop yield?,"Estimating crop yield requires understanding your soil characteristics. Can you provide details about your soil parameters like pH, nutrient levels, and texture?"
KCM301,Can you recommend the best fertilizer for my specific soil conditions?,"To recommend the best fertilizer, we need specific details about your soil. Could you please provide them?"
NSG198,Crop suggestions?,Details needed for better suggestions.
GIQ029,Crop suggestions?,Share drought & soil info.
QDH948,Crop suggestions?,Soil pH & other details needed.
RAF844,Pest-resistant crops?,Low rainfall & soil info needed.
RAF844,Selecting fertilizers for promoting crop growth?,"For personalized fertilizer recommendations, we require specific details about your soil. Please provide them so we can help you better."
BME808,Predicted yield based on my soil?,"In order to predict your crop yield effectively, it's important to have information about your soil. Can you provide details such as pH, nutrient levels, and texture?"
BME808,Predicted yield based on my soil?,"For an accurate prediction of your crop yield, I need information about your soil. Please provide details such as pH, nutrient levels, and texture."
CJQ338,Fertilizer that complements my soil?,"Please provide the details we need, and we will recommend the better fertilizer for your soil."
CJQ338,Advice on choosing the right fertilizer?,"For accurate fertilizer recommendation, we require more information about your soil. Can you please provide the necessary details?"
CJQ338,What's best for my farm?,Details about soil essential.
DRD467,Can you recommend the best fertilizer for my specific soil conditions?,Your soil type is essential for selecting the appropriate fertilizer. Can you please provide details about your soil so we can assist you?
TBM920,Can you recommend the best fertilizer for my specific soil conditions?,The best fertiliser you need to use is     Urea
NYH355,Can you recommend the best fertilizer for my specific soil conditions?,The best fertiliser you need to use is     Urea
EPP569,Can you recommend the best fertilizer for my specific soil conditions?,"To suggest the most suitable fertilizer, we need to know more about your soil conditions. Could you please provide the required details?"
IBB321,Can you recommend the best fertilizer for my specific soil conditions?,The best fertiliser you need to use is     Urea
IBB321,What crops are recommended for my region's soil and temperature?,The Best Plant That you can Cultivate is   mothbeans
NTT041,Can you recommend the best fertilizer for my specific soil conditions?,The best fertiliser you need to use is     Urea
NTT041,How can I determine the best crop to grow based on soil and weather parameters?,The Best Plant That you can Cultivate is   mothbeans
JPA337,What are the common signs of plant diseases?,The plant is having this disease   Apple___Apple_scab
AKN876,Can you help me diagnose diseases affecting my crops?,The plant is having this disease   Apple___Apple_scab
LGQ142,Can you help me diagnose diseases affecting my crops?,The plant is having this disease   Tomato___Tomato_Yellow_Leaf_Curl_Virus
LGP483,What are the common signs of plant diseases?,The plant is having this disease   Tomato___Tomato_Yellow_Leaf_Curl_Virus
QTN784,Can you help me diagnose diseases affecting my crops?,The plant is having this disease   Tomato___Tomato_Yellow_Leaf_Curl_Virus
SMN685,What steps should I take to identify diseases in my plants?,The plant is having this disease   Tomato___Tomato_Yellow_Leaf_Curl_Virus
XZG331,How can I manage powdery mildew in my plants?,The plant is having this disease   Tomato___Tomato_Yellow_Leaf_Curl_Virus
YQH325,How can I manage powdery mildew in my plants?,The plant is having this disease   Tomato___Tomato_Yellow_Leaf_Curl_Virus
YQH325,How can I manage powdery mildew in my plants?,The plant is having this disease   Tomato___Tomato_Yellow_Leaf_Curl_Virus
ALE112,"What are the symptoms of soil-borne diseases, and how can I address them?",The plant is having this disease   Tomato___Tomato_Yellow_Leaf_Curl_Virus
TQU123,How can I manage powdery mildew in my plants?,The plant is having this disease   Tomato___Tomato_Yellow_Leaf_Curl_Virus
OWO405,How can I manage powdery mildew in my plants?,The plant is having this disease   Tomato___Tomato_Yellow_Leaf_Curl_Virus
XJO145,How can I manage powdery mildew in my plants?,The plant is having this disease   Tomato___Tomato_Yellow_Leaf_Curl_Virus
CME780,How can I manage powdery mildew in my plants?,The plant is having this disease   Apple___healthy
CME780,How can I manage powdery mildew in my plants?,The plant is having this disease   Corn___healthy
DET153,hi,The best fertiliser you need to use is     Urea
ZFN829,What fertilizer should I use for my soil type?,"For personalized fertilizer recommendations, we require specific details about your soil. Please provide them so we can help you better."
TKT855,What fertilizer should I use for my soil type?,"To assist you in selecting the right fertilizer, we need details about your soil characteristics. Can you provide this information?"
TKT855,Impact of soil pH on crops?,Your soil & climate data is crucial.
TKT855,hi,"To ensure the best fertilizer recommendation, we need more information about your soil. Please provide the necessary details."
YTA822,hi,Hey there! I'm here to lend a helping hand.
YTA822,What are the APN setup steps?,"If you're unsure about any APN settings, it's best to contact your network operator for assistance."
YTA822,hi,Hi! How's your day going so far?
YTA822,How do I add or remove services from my plan?,"To add or remove services from your plan, log in to your account and access the plan customization option."
DPJ600,How can I plan for elder care or assisted living expenses?,"Understand the financial implications of elder care, including potential costs for assisted living, nursing home care, medical expenses, and other related services, and plan accordingly to ensure financial stability."
DPJ600,/home/admin1/Documents/2023/banking_financial_chatbot/chatbot_code/finalised/intents.json,"Hello, how can I assist you today?"
DPJ600,How can I plan for elder care or assisted living expenses?,"Explore government programs or assistance for elder care expenses such as Medicaid, Veterans benefits, and long-term care insurance programs, and research eligibility criteria and application processes."
FYZ701,How can I lower my student loan payments?,"Prioritize paying off student loans versus other debts based on interest rates, terms, and potential consequences of default. Focus on paying off high-interest debt first while maintaining minimum payments on other obligations."
FYZ701,How can I lower my student loan payments?,"Avoid falling behind on your student loan payments by setting up automatic payments, communicating with your loan servicer if you encounter financial difficulties, and exploring options like deferment, forbearance, or income-driven repayment plans."
PCJ626,I earn around 18 lakh per annum. How much should I consider investing in the stock market?,"When deciding how much to invest in the stock market, it's essential to consider your financial goals, risk tolerance, and overall financial situation. As a general guideline, financial experts often recommend investing between 10% to 20% of your annual income in stocks. However, this can vary based on individual circumstances. It's advisable to consult with a financial advisor to create an investment strategy tailored to your specific needs and goals."
IZH500,"Given my salary of 7 lakh, what percentage of it should I consider investing in stocks?",You can invest 105677.66317543537 to your stock market and also please check with few other parameters before you invest.
GZW277,I earn 5 lakh annually. How much home loan can I qualify for?,You can have home loan of 2000000  also please check other features before getting loans.
GZW277,What should I do if I lose my job?,"Improve your skills while unemployed by taking online courses, attending workshops or seminars, volunteering in your field, pursuing certifications, and staying informed about industry trends and developments."
DEE623,I earn 5 lakh annually. How should I allocate my income for general expenses?,You can Devide it  like .for education you can have 60893.11722735852. for health you can have 94336.07725670942.for housing you can use 111833.68069336745.for Savings/Investment you can use 54219.94430251722.for daily living expenses you can have 103013.80566244661.for Entertainment/Leisure you can have 14904.675798331802
VDL580,I earn 5 lakh annually. How should I allocate my income for general expenses?,You can Devide it  like .for education you can have 66588. for health you can have 80478.for housing you can use 118200.for Savings/Investment you can use 52384.for daily living expenses you can have 105510.for Entertainment/Leisure you can have 22896
DIP609,Hi. What can you help me with,"Explore government programs or assistance for elder care expenses such as Medicaid, Veterans benefits, and long-term care insurance programs, and research eligibility criteria and application processes."
DIP609,hi,"Hi, nice to see you! How can I assist you today?"
DIP609,My income is 25 lakhs. Help me split my expenses,"Begin planning for early retirement by calculating your retirement savings goal, estimating your expenses in retirement, and exploring strategies to increase savings and reduce debt."
DIP609,My income is 4 lakhs. Split for my general expenditure,"Prepare for unexpected expenses by creating an emergency fund, reviewing insurance coverage, and budgeting for irregular expenses like car repairs or medical deductibles."
DIP609,How should i allocate my income for general expenditure,"Calculate your retirement savings goal for early retirement by estimating your future expenses, factoring in inflation, and determining how much income you'll need to maintain your desired lifestyle."
DIP609,I earn 5 lakh per annum. How should i budget my salary for general expenses,You can Devide it  like .for education you can have 50107. for health you can have 95599.for housing you can use 124942.for Savings/Investment you can use 55817.for daily living expenses you can have 120303.for Entertainment/Leisure you can have 12347
DIP609,I earn 57 lakh per annum. How should i budget my salary for general expenses,You can Devide it  like .for education you can have 754800. for health you can have 1097173.for housing you can use 1194491.for Savings/Investment you can use 668982.for daily living expenses you can have 832789.for Entertainment/Leisure you can have 260991
DIP609,I earn 57 lakh per annum. How should i split my salary for general expenses,You can Devide it  like .for education you can have 756428. for health you can have 873203.for housing you can use 1301739.for Savings/Investment you can use 620726.for daily living expenses you can have 864248.for Entertainment/Leisure you can have 248014
DIP609,I earn 57 lakh per annum. How should i split my salary for general expenses,You can Devide it  like .for education you can have 747159. for health you can have 873989.for housing you can use 1177642.for Savings/Investment you can use 683044.for daily living expenses you can have 596284.for Entertainment/Leisure you can have 141834
DIP609,How do i track my expenses?,You're welcome! Feel free to ask if you need anything else.
QHJ268,How can one track their expenses,"Begin planning for early retirement by calculating your retirement savings goal, estimating your expenses in retirement, and exploring strategies to increase savings and reduce debt."
QHJ268,How do I track my expenses?,"You're welcome! If there's anything else I can assist you with, please let me know."
ALU347,how do i track my expenses,"Happy to help! If you have any more questions, feel free to ask."
ALU347,Hi,"Hey, hope you're doing well. How may I assist you?"
ALU347,Can you help me keep track of my spending?,"Risks of mismanaging windfall money include overspending, investing in high-risk assets, falling victim to scams or fraud, and not adequately planning for taxes or future financial needs."
ALU347,What resources are available for student loan borrowers?,"Resources available for student loan borrowers include loan servicer websites, government websites like studentaid.gov, financial counseling services, and online communities or forums for peer support and advice."
GNE271,How do i track my expenses,You're welcome! I'm here to help with any other questions you might have.
GNE271,How do i track my expenses,Anytime! I'm here to help whenever you need assistance.
